StartTime,EndTime,LowFreq,HighFreq,DeltaTime,DeltaFreq,AvgPowerDensity,Annotation
2573.236243,2573.378515,364.937,644.007,0.1423,279.07,-68.5,Domestic mammals
2573.496257,2573.609093,300.537,644.007,0.1128,343.47,-67.64,Domestic mammals
2573.653246,2573.854389,686.941,1180.68,0.2011,493.739,-67.8,Domestic mammals
2530.377297,2530.656935,388.489,971.223,0.2796,582.734,-67.6,Humans
2534.692579,2535.021275,474.82,971.223,0.3287,496.403,-63.87,Humans
2535.438278,2535.619797,539.568,949.64,0.1815,410.072,-62.9,Humans
2536.115295,2536.223225,561.151,906.475,0.1079,345.324,-64.44,Domestic mammals
2537.964686,2538.293383,388.489,992.806,0.3287,604.317,-66.71,Humans
2545.45718,2545.525863,388.489,1316.547,0.0687,928.058,-63.71,Humans
2546.747437,2547.154628,517.986,992.806,0.4072,474.82,-56.62,Humans
2548.336955,2548.837359,410.072,1014.388,0.5004,604.317,-56.14,Humans
2545.570016,2545.67304,431.655,776.978,0.103,345.324,-69.08,Domestic mammals
2546.28628,2546.41874,453.237,776.978,0.1325,323.741,-68.52,Domestic mammals
2549.271742,2549.438543,884.892,1230.216,0.1668,345.324,-66.21,Humans
2551.979984,2552.293963,431.655,1014.388,0.314,582.734,-59.47,Humans
2554.741245,2554.966917,496.403,906.475,0.2257,410.072,-63.38,Humans
2556.585871,2556.944003,366.906,863.309,0.3581,496.403,-65.26,Humans
2557.169675,2557.493466,410.072,1014.388,0.3238,604.317,-56.2,Humans
2557.950417,2558.362514,410.072,1165.468,0.4121,755.396,-61.04,Humans
2558.441009,2558.58328,561.151,1273.381,0.1423,712.23,-62.05,Domestic mammals
2559.068967,2559.500687,431.655,1100.719,0.4317,669.065,-63.13,Humans
2546.828419,2547.736014,4964.029,5417.266,0.9076,453.237,-72.88,Birds
2549.213396,2549.919849,4920.863,5374.101,0.7065,453.237,-72.1,Birds
2550.199486,2550.670455,4985.612,5309.353,0.471,323.741,-64.6,Birds
2550.925562,2551.538802,5050.36,5352.518,0.6132,302.158,-61.76,Birds
2552.406378,2553.166796,4942.446,5330.935,0.7604,388.489,-72.74,Birds
2554.108733,2554.476676,5028.777,5352.518,0.3679,323.741,-72.38,Birds
2555.755298,2556.397974,5093.525,5374.101,0.6427,280.576,-69.27,Birds
2557.550865,2558.252412,5050.36,5417.266,0.7015,366.906,-71.67,Birds
2561.613841,2562.305576,4920.863,5330.935,0.6917,410.072,-71.97,Birds
2562.953157,2563.679234,4942.446,5374.101,0.7261,431.655,-62.84,Birds
2564.371248,2564.935429,5025.271,5306.859,0.5642,281.588,-71.57,Birds
2565.69094,2566.451358,4916.968,5350.181,0.7604,433.213,-71.88,Birds
2567.469125,2568.40125,4916.968,5350.181,0.9321,433.213,-72.16,Birds
2573.871279,2574.592449,4938.628,5415.162,0.7212,476.534,-73.4,Birds
2577.670807,2578.342918,4938.628,5371.841,0.6721,433.213,-73.65,Birds
2578.872758,2579.726388,4916.968,5350.181,0.8536,433.213,-70.75,Birds
2579.79507,2579.991307,2555.957,3747.292,0.1962,1191.336,-68.06,Birds
2578.745204,2578.867852,2945.848,4787.004,0.1226,1841.155,-64.92,Amphibians
2579.127865,2579.265231,3379.061,4722.022,0.1374,1342.96,-65.16,Amphibians
2578.85804,2579.147489,2880.866,3942.238,0.2894,1061.372,-71.19,Birds
2579.225984,2579.368255,2252.708,2989.17,0.1423,736.462,-63.61,Birds
2579.36335,2579.476186,2945.848,3768.953,0.1128,823.105,-72.97,Birds
2579.60374,2579.736199,2425.993,3465.704,0.1325,1039.711,-72.33,Birds
2576.689623,2576.792648,3314.079,4700.361,0.103,1386.282,-68.01,Birds
2576.719059,2576.964355,2469.314,3617.329,0.2453,1148.014,-68.83,Birds
2577.131156,2577.273428,2339.35,4375.451,0.1423,2036.101,-69.36,Birds
2577.25871,2577.445135,3162.455,4332.13,0.1864,1169.675,-70.19,Birds
2577.484382,2577.636466,2555.957,3985.56,0.1521,1429.603,-67.5,Birds
2577.700243,2577.906291,2664.26,3487.365,0.206,823.105,-65.1,Birds
2576.983979,2577.131156,3140.794,4288.809,0.1472,1148.014,-72.05,Birds
2578.357636,2578.504814,2642.599,3747.292,0.1472,1104.693,-74.85,Birds
2575.008506,2575.194931,2490.975,3790.614,0.1864,1299.639,-73.68,Birds
2575.229272,2575.391167,2707.581,3725.632,0.1619,1018.051,-73.77,Birds
2575.430415,2575.553063,2794.224,3877.256,0.1226,1083.032,-71.02,Birds
2575.602122,2575.7493,2989.17,3747.292,0.1472,758.123,-73.32,Birds
2575.734582,2575.852324,2880.866,3768.953,0.1177,888.087,-69.09,Birds
2575.646275,2575.881759,4288.809,4895.307,0.2355,606.498,-74.36,Birds
2572.108827,2572.314876,2794.224,4158.845,0.206,1364.621,-69.51,Birds
2572.506207,2572.633761,2599.278,3682.31,0.1276,1083.032,-67.53,Birds
2572.668102,2572.893775,2447.653,3682.31,0.2257,1234.657,-67.77,Birds
2573.001705,2573.364743,2339.35,3184.116,0.363,844.765,-72.06,Birds
2572.731879,2573.040952,4505.415,5393.502,0.3091,888.087,-73.65,Birds
2571.471058,2572.059768,4960.289,5306.859,0.5887,346.57,-75.9,Birds
2570.862724,2571.054055,2859.206,3877.256,0.1913,1018.051,-72.76,Birds
2571.10802,2571.191421,2837.545,3638.989,0.0834,801.444,-70.09,Birds
2570.452309,2570.712323,4137.184,5111.913,0.26,974.729,-66.02,Amphibians
2570.300225,2570.452309,2924.188,4613.718,0.1521,1689.531,-65.34,Amphibians
2570.702511,2570.88403,2187.726,4722.022,0.1815,2534.296,-66.99,Amphibians
2569.946404,2570.103393,2447.653,3855.596,0.157,1407.942,-68.45,Birds
2569.495059,2569.750167,2036.101,4808.664,0.2551,2772.563,-68.01,Birds
2569.171269,2569.298823,3747.292,4700.361,0.1276,953.069,-62.95,Birds
2569.102586,2569.446,2772.563,3379.061,0.3434,606.498,-71.27,Birds
2568.523687,2568.827854,3985.56,4678.7,0.3042,693.141,-72.56,Birds
2567.361546,2567.72949,2361.011,3400.722,0.3679,1039.711,-66.74,Birds
2566.924919,2567.180027,2231.047,4245.487,0.2551,2014.44,-70.38,Birds
2566.655093,2566.753212,3335.74,4353.791,0.0981,1018.051,-69.34,Birds
2567.175121,2567.283051,2425.993,3768.953,0.1079,1342.96,-71.4,Birds
2567.361546,2567.430228,3357.401,4093.863,0.0687,736.462,-68.8,Birds
2566.203749,2566.267526,2924.188,4440.433,0.0638,1516.245,-70,Birds
2563.6772,2563.907778,1841.155,4483.755,0.2306,2642.599,-57.89,Birds
2563.814566,2564.094203,2339.35,4028.881,0.2796,1689.531,-62.44,Birds
2563.883249,2564.099109,2815.884,3703.971,0.2159,888.087,-67,Birds
2563.912684,2564.167792,2967.509,4743.682,0.2551,1776.173,-70.91,Birds
2564.584795,2564.800656,2534.296,3833.935,0.2159,1299.639,-73.92,Birds
2564.417994,2564.589701,1732.852,3768.953,0.1717,2036.101,-75.1,Birds
2562.415889,2562.577784,2837.545,4657.04,0.1619,1819.495,-64.93,Amphibians
2562.808362,2562.93101,3205.776,4787.004,0.1226,1581.227,-57.24,Amphibians
2562.548348,2562.764209,4050.542,5328.52,0.2159,1277.978,-65.19,Amphibians
2562.700432,2562.783833,2079.422,3270.758,0.0834,1191.336,-64.99,Birds
2562.852515,2563.141965,2339.35,3249.097,0.2894,909.747,-63.14,Birds
2563.029129,2563.298954,2534.296,4505.415,0.2698,1971.119,-54.7,Birds
2563.092906,2563.495191,2555.957,5805.054,0.4023,3249.097,-56.81,Birds
2563.475567,2563.666898,2144.404,3270.758,0.1913,1126.354,-60.59,Birds
2562.778927,2562.984975,3898.917,5913.357,0.206,2014.44,-55.74,Birds
2561.053656,2561.112527,3647.482,4510.791,0.0589,863.309,-68.3,Birds
2559.552444,2560.587593,4899.281,5352.518,1.0351,453.237,-69.51,Birds
2560.754395,2560.960443,2697.842,3647.482,0.206,949.64,-68.68,Birds
2560.587593,2560.749489,2158.273,3388.489,0.1619,1230.216,-71.61,Birds
2560.273615,2560.401168,3151.079,3863.309,0.1276,712.23,-69.79,Birds
2559.532821,2559.66528,3388.489,4769.784,0.1325,1381.295,-63.26,Amphibians
2559.944918,2560.077378,3431.655,4834.532,0.1325,1402.878,-61.41,Amphibians
2559.640751,2559.959636,4359.712,5460.432,0.3189,1100.719,-63.72,Amphibians
2559.832082,2560.101907,2115.108,4359.712,0.2698,2244.604,-61.12,Birds
2559.44942,2559.71434,2719.424,4618.705,0.2649,1899.281,-62.12,Birds
2558.988264,2559.125629,3820.144,4402.878,0.1374,582.734,-69.1,Birds
2558.919581,2559.130535,2352.518,3129.496,0.211,776.978,-68.96,Birds
2558.718438,2558.826368,2611.511,3517.986,0.1079,906.475,-70.2,Birds
2558.52087,2558.618988,2913.669,3690.647,0.0981,776.978,-71.4,Birds
2558.079337,2558.285386,2892.086,3625.899,0.206,733.813,-71.27,Birds
2557.53478,2557.637805,3000,4316.547,0.103,1316.547,-67.59,Birds
2557.333638,2557.515157,3107.914,3733.813,0.1815,625.899,-70.52,Birds
2557.686864,2557.834041,3064.748,3647.482,0.1472,582.734,-73.91,Birds
2557.941972,2558.030278,2568.345,3669.065,0.0883,1100.719,-72.18,Birds
2557.061955,2557.145356,3000,5071.942,0.0834,2071.942,-73.39,Birds
2556.782318,2556.914777,3258.993,4877.698,0.1325,1618.705,-72.27,Birds
2556.615516,2556.762694,2676.259,4985.612,0.1472,2309.353,-71.23,Birds
2556.458527,2556.546834,2956.835,5158.273,0.0883,2201.439,-67.73,Birds
2556.198513,2556.414374,2503.597,5050.36,0.2159,2546.763,-66.69,Birds
2555.874723,2556.124924,3712.23,4748.201,0.2502,1035.971,-62.98,Birds
2555.928688,2556.134736,2719.424,3884.892,0.206,1165.468,-66.01,Birds
2556.110207,2556.227949,2374.101,4208.633,0.1177,1834.532,-64.59,Birds
2555.786416,2555.909064,2201.439,4294.964,0.1226,2093.525,-66.63,Birds
2555.575461,2555.707921,4381.295,4877.698,0.1325,496.403,-63.18,Birds
2555.133929,2555.2762,3884.892,4316.547,0.1423,431.655,-60.47,Birds
2554.191992,2554.584466,2676.259,3561.151,0.3925,884.892,-64.55,Birds
2554.476535,2554.623713,3539.568,4748.201,0.1472,1208.633,-61.94,Amphibians
2554.859197,2555.011281,3323.741,4791.367,0.1521,1467.626,-59.17,Amphibians
2554.569748,2554.869009,4251.799,5438.849,0.2993,1187.05,-64.25,Amphibians
2553.975326,2554.039103,3820.144,4316.547,0.0638,496.403,-63.27,Birds
2552.986959,2553.28622,2719.424,4381.295,0.2993,1661.871,-63.82,Birds
2552.447308,2552.658262,2633.094,3884.892,0.211,1251.799,-70.8,Birds
2552.049928,2552.398249,2741.007,4187.05,0.3483,1446.043,-63.93,Birds
2551.79482,2551.917468,3021.583,5115.108,0.1226,2093.525,-55.72,Birds
2551.225734,2551.853692,3669.065,5978.417,0.628,2309.353,-61.3,Birds
2551.191392,2551.647643,2395.683,3496.403,0.4563,1100.719,-62.58,Birds
2550.892131,2551.093274,1964.029,4381.295,0.2011,2417.266,-53.35,Birds
2551.068744,2551.31404,2287.77,3323.741,0.2453,1035.971,-60.15,Birds
2550.292698,2550.493841,4402.878,5654.676,0.2011,1251.799,-60.15,Birds
2550.430064,2550.680266,2352.518,4273.381,0.2502,1920.863,-57.79,Birds
2550.641019,2550.910844,2028.777,3064.748,0.2698,1035.971,-62.07,Birds
2550.017967,2550.214204,3669.065,5741.007,0.1962,2071.942,-60.32,Birds
2549.640211,2549.919849,2115.108,4769.784,0.2796,2654.676,-63.05,Birds
2549.311515,2549.439068,3712.23,4791.367,0.1276,1079.137,-64.1,Birds
2549.453786,2549.620587,2741.007,3215.827,0.1668,474.82,-60.84,Birds
2548.997536,2549.375292,2438.849,3733.813,0.3778,1294.964,-65.46,Birds
2548.825829,2548.997536,4014.388,4597.122,0.1717,582.734,-70.33,Birds
2547.686639,2547.819099,2956.835,4683.453,0.1325,1726.619,-62.96,Amphibians
2548.064395,2548.177231,3474.82,4834.532,0.1128,1359.712,-61.77,Amphibians
2547.814193,2548.093831,3992.806,5244.604,0.2796,1251.799,-67.02,Amphibians
2546.509219,2546.734891,2287.77,3755.396,0.2257,1467.626,-69.88,Birds
2547.534556,2547.647392,2762.59,3690.647,0.1128,928.058,-69.15,Birds
2548.49121,2548.554987,3021.583,3906.475,0.0638,884.892,-65.43,Birds
2547.407002,2547.500214,2460.432,3129.496,0.0932,669.065,-68.02,Birds
2547.941747,2548.255726,2352.518,3172.662,0.314,820.144,-64.53,Birds
2546.01302,2546.17001,3122.124,4014.159,0.157,892.035,-71.36,Birds
2544.580492,2545.296756,2676.106,3270.796,0.7163,594.69,-71.6,Birds
2520,2579.999979,6371.681,7433.628,60,1061.947,-56.13,Insects
2520.888066,2529.158184,8707.965,9812.389,8.2701,1104.425,-64.01,Insects
2530.545787,2538.48288,8665.487,9812.389,7.9371,1146.903,-64.34,insects
2539.370946,2547.030518,8665.487,9684.956,7.6596,1019.469,-66.33,Insects
2552.636436,2557.964834,8792.92,9600,5.3284,807.08,-65.47,Insects
2560.018487,2570.730787,8792.92,9812.389,10.7123,1019.469,-66.91,Insects
2574.172044,2579.167417,8877.876,9812.389,4.9954,934.513,-64.52,Insects
15906.54949,15906.79926,636.042,1017.668,0.2498,381.625,-64.4,Birds
15907.07678,15907.22941,657.244,932.862,0.1526,275.618,-64.03,Birds
15908.67252,15908.90842,678.445,975.265,0.2359,296.82,-65.68,Birds
15909.21369,15909.40795,551.237,932.862,0.1943,381.625,-67.58,Birds
15910.51804,15910.7678,742.049,975.265,0.2498,233.216,-65.98,Birds
15911.0592,15911.15633,763.251,911.661,0.0971,148.41,-63.3,Birds
15913.05735,15913.30712,805.654,1060.071,0.2498,254.417,-66.53,Birds
15913.58464,15913.73728,763.251,1017.668,0.1526,254.417,-67.29,Birds
15904.78723,15905.02312,593.64,1081.272,0.2359,487.633,-68.23,Birds
15905.28677,15905.43941,551.237,975.265,0.1526,424.028,-69.35,Birds
15900.90194,15901.16559,1823.322,2204.947,0.2636,381.625,-68.65,Birds
15901.26272,15901.48474,1780.919,2586.572,0.222,805.654,-74.65,Birds
15902.91397,15903.16374,1908.127,2204.947,0.2498,296.82,-64.95,Birds
15903.3025,15903.52451,1759.717,2586.572,0.222,826.855,-73.42,Birds
15903.91304,15904.75948,1929.329,2586.572,0.8464,657.244,-74.12,Birds
15905.14801,15905.35615,1717.314,2098.94,0.2081,381.625,-65.83,Birds
15905.02312,15905.75855,1865.724,2734.982,0.7354,869.258,-71.72,Birds
15906.04995,15906.45236,1780.919,2522.968,0.4024,742.049,-71.36,Birds
15901.94265,15902.34505,1886.926,2840.989,0.4024,954.064,-77.22,Birds
15907.38205,15907.89546,1844.523,2607.774,0.5134,763.251,-74.39,Birds
15907.96484,15908.85291,2438.163,3031.802,0.8881,593.64,-76.21,Birds
15909.59807,15910.13924,1823.322,2353.357,0.5412,530.035,-74.3,Birds
15910.83304,15911.05505,1992.933,2862.191,0.222,869.258,-73.38,Birds
15912.76181,15912.92832,1717.314,2353.357,0.1665,636.042,-71.3,Birds
15913.95514,15914.51019,1971.731,2565.371,0.555,593.64,-73.82,Birds
15912.08188,15912.33165,4727.915,5406.36,0.2498,678.445,-77.97,Birds
15919.37419,15919.55458,657.244,1060.071,0.1804,402.827,-68.43,Birds
15919.81822,15920.09574,636.042,1017.668,0.2775,381.625,-68.1,Birds
15921.19195,15921.48335,657.244,996.466,0.2914,339.223,-66.28,Birds
15921.66373,15921.74699,720.848,975.265,0.0833,254.417,-70.34,Birds
15923.00971,15923.28723,572.438,1060.071,0.2775,487.633,-68.26,Birds
15923.50925,15923.78677,593.64,911.661,0.2775,318.021,-68.6,Birds
15914.5592,15914.96161,2268.551,2777.385,0.4024,508.834,-73,Birds
15915.62766,15915.98844,2310.954,2777.385,0.3608,466.431,-73.52,Birds
15916.5296,15916.68224,2183.746,2840.989,0.1526,657.244,-72.12,Birds
15917.2234,15917.36216,1929.329,2141.343,0.1388,212.014,-70,Birds
15917.61193,15918.51387,2120.141,2671.378,0.9019,551.237,-76.97,Birds
15919.05504,15919.49907,3795.053,4494.7,0.444,699.647,-76.61,Birds
15919.98473,15920.83117,2607.774,3201.413,0.8464,593.64,-76.67,Birds
15919.40194,15919.62396,1674.912,2204.947,0.222,530.035,-72.59,Birds
15920.15125,15920.44264,1208.481,1738.516,0.2914,530.035,-68.54,Birds
15921.85607,15922.23072,1802.12,2077.739,0.3747,275.618,-69.66,Birds
15921.73118,15922.09196,1166.078,1780.919,0.3608,614.841,-67.17,Birds
15923.43116,15923.68093,1028.269,1823.322,0.2498,795.053,-67.04,Birds
15924.01396,15924.28454,1674.912,2448.763,0.2706,773.852,-70.69,Birds
15924.24985,15924.36086,943.463,1526.502,0.111,583.039,-67.64,Birds
15925.0616,15925.26974,1166.078,1833.922,0.2081,667.845,-64.67,Birds
15924.50656,15924.90202,1855.124,2650.177,0.3955,795.053,-72.5,Birds
15923.50748,15923.77807,1971.731,2565.371,0.2706,593.64,-73.45,Birds
15922.5538,15922.69256,1070.671,1653.71,0.1388,583.039,-70.31,Birds
15922.76194,15922.87295,1229.682,1823.322,0.111,593.64,-70.33,Birds
15924.40625,15924.50338,1081.272,1749.117,0.0971,667.845,-71.06,Birds
15925.46083,15925.58571,837.456,1431.095,0.1249,593.64,-70.55,Birds
15925.78692,15925.89792,911.661,1590.106,0.111,678.445,-67.39,Birds
15925.24575,15925.55796,1918.728,3159.011,0.3122,1240.283,-73.34,Birds
15925.88405,15926.08525,1823.322,2247.35,0.2012,424.028,-72.41,Birds
15926.24483,15926.39052,922.261,1303.887,0.1457,381.625,-69.18,Birds
15924.44094,15924.65602,657.244,932.862,0.2151,275.618,-68.31,Birds
15924.88497,15925.218,710.247,1017.668,0.333,307.42,-68.32,Birds
15925.96731,15926.09219,1208.481,1685.512,0.1249,477.032,-70.53,Birds
15926.65417,15926.83456,1081.272,1823.322,0.1804,742.049,-65.62,Birds
15926.80681,15927.01495,699.647,985.866,0.2081,286.219,-67.3,Birds
15926.947,15927.11351,1855.124,2141.343,0.1665,286.219,-71.47,Birds
15927.33553,15927.41878,1049.47,1621.908,0.0833,572.438,-70.38,Birds
15927.53673,15927.62692,1261.484,1982.332,0.0902,720.848,-69.9,Birds
15927.21064,15927.4396,1855.124,2194.346,0.229,339.223,-73.13,Birds
15927.71018,15927.76568,2056.537,3000,0.0555,943.463,-70.99,Birds
15926.57928,15926.87068,2130.742,2406.36,0.2914,275.618,-71.15,Birds
15930.62415,15930.97105,561.837,1049.47,0.3469,487.633,-69.11,Birds
15931.20694,15931.40121,604.24,954.064,0.1943,349.823,-69.45,Birds
15928.86883,15929.13941,657.244,1049.47,0.2706,392.226,-69.38,Birds
15929.38918,15929.60426,593.64,985.866,0.2151,392.226,-69.29,Birds
15927.80731,15927.9877,773.852,1197.88,0.1804,424.028,-70.82,Birds
15928.50111,15928.60518,848.057,1155.477,0.1041,307.42,-69.39,Birds
15929.19492,15929.45162,1823.322,2321.555,0.2567,498.233,-70.73,v
15929.51406,15929.64589,2618.375,3169.611,0.1318,551.237,-73.28,Birds
15928.75782,15929.08391,2618.375,3561.837,0.3261,943.463,-72.84,Birds
15927.91832,15928.29297,2618.375,3307.42,0.3747,689.046,-73.13,Birds
15927.86282,15928.00158,3752.65,4091.873,0.1388,339.223,-73.95,Birds
15927.37022,15927.4396,2236.749,2692.58,0.0694,455.83,-72.54,Birds
15926.40583,15926.53072,4399.293,5427.562,0.1249,1028.269,-76.13,Birds
15927.6963,15927.81425,5642.802,8102.166,0.1179,2459.364,-66.3,Birds
15928.9729,15929.09778,4943.156,5971.424,0.1249,1028.269,-76.58,Birds
15932.31306,15932.54202,1579.505,2120.141,0.229,540.636,-71.66,Birds
15932.57671,15933.25663,636.042,1038.869,0.6799,402.827,-68.91,Birds
15934.41528,15935.12296,583.039,975.265,0.7077,392.226,-69.34,Birds
15934.3459,15934.67893,2162.544,2724.382,0.333,561.837,-71.52,Birds
15934.65118,15934.80381,2130.742,2957.597,0.1526,826.855,-67.06,Birds
15934.85238,15935.04664,2162.544,3021.201,0.1943,858.657,-73.8,Birds
15933.69373,15934.06838,1865.724,2469.965,0.3747,604.24,-72.25,Birds
15933.14563,15933.57578,1886.926,2681.979,0.4302,795.053,-74.93,Birds
15932.47958,15932.78485,1876.872,2306.156,0.3053,429.285,-72.53,Birds
15930.06515,15930.56468,3963.394,4352.745,0.4995,389.351,-77.31,Birds
15935.09622,15935.24886,1816.972,2206.323,0.1526,389.351,-70.36,Birds
15935.48475,15935.83859,1946.755,2445.923,0.3538,499.168,-72.36,Birds
15936.21324,15936.65727,1846.922,2405.99,0.444,559.068,-74.36,Birds
15936.71278,15937.41352,658.902,1008.319,0.7007,349.418,-68.68,Birds
15937.29557,15937.55228,2026.622,2895.175,0.2567,868.552,-72.92,Birds
15937.64247,15937.71879,2126.456,2625.624,0.0763,499.168,-71.71,Birds
15937.74654,15937.90612,1397.671,2256.24,0.1596,858.569,-68.99,Birds
15935.29048,15935.39455,5851.989,7938.511,0.1041,2086.522,-72.76,Birds
15937.17069,15937.33026,4604.068,5772.122,0.1596,1168.053,-76.66,Birds
15939.34372,15939.44779,2046.589,3124.792,0.1041,1078.203,-65.4,Birds
15940.13465,15940.2526,2136.439,3104.825,0.1179,968.386,-73.11,Birds
15938.64298,15938.88581,1846.922,2605.657,0.2428,758.735,-73.6,Birds
15938.66379,15939.39922,648.918,1028.286,0.7354,379.368,-68.19,Birds
15940.50931,15941.22392,658.902,988.353,0.7146,329.451,-67.69,Birds
15944.4667,15945.11194,698.835,978.369,0.6452,279.534,-67.42,Birds
15939.58927,15939.68641,1317.804,2016.639,0.0971,698.835,-73.47,Birds
15939.78354,15939.90842,1806.988,2256.24,0.1249,449.251,-75.18,Birds
15941.02544,15941.19889,1826.955,2176.373,0.1735,349.418,-68.97,Birds
15941.23358,15941.4001,2915.141,3384.359,0.1665,469.218,-76.75,Birds
15941.32378,15941.55273,1826.955,2156.406,0.229,329.451,-75.22,Birds
15941.41397,15941.60824,2196.339,2815.308,0.1943,618.968,-76.09,Birds
15942.46161,15943.10685,668.885,1018.303,0.6452,349.418,-69.07,Birds
15942.56568,15942.68363,2376.04,3104.825,0.1179,728.785,-71.99,Birds
15942.89871,15943.02359,2845.258,3194.676,0.1249,349.418,-74.1,Birds
15942.87096,15942.94728,2236.273,2525.79,0.0763,289.517,-72.09,Birds
15943.34968,15943.55782,2116.473,2425.957,0.2081,309.484,-70,Birds
15943.67577,15943.90472,1797.005,2086.522,0.229,289.517,-69.5,Birds
15944.05042,15944.22387,2096.506,3084.859,0.1735,988.353,-71.75,Birds
15944.29325,15944.62628,1886.855,2386.023,0.333,499.168,-71.85,Birds
15944.90832,15945.2691,2186.356,2575.707,0.3608,389.351,-72.77,Birds
15945.21359,15945.4703,2425.957,3044.925,0.2567,618.968,-75.47,Birds
15945.60212,15946.04615,1757.072,2415.973,0.444,658.902,-72.25,Birds
15946.10166,15946.35836,1747.088,2206.323,0.2567,459.235,-73.38,Birds
15946.2196,15946.69139,1876.872,2715.474,0.4718,838.602,-72.91,Birds
15946.82321,15947.41988,579.035,978.369,0.5967,399.334,-66.93,Birds
15947.36376,15947.55802,2805.324,3314.476,0.1943,509.151,-75.06,Birds
15947.30132,15947.68985,2306.156,2565.724,0.3885,259.567,-70.87,Birds
